AmphoraIdentifier,AmphoraIdentifier,AmphoricTypeTitle,AreaTitle,FindingPlaceTitle,FindingPlaceLatitude,FindingPlaceLongitude,FullTranscription,SimplifiedTranscription,,ProductionPlaceTitle
16967,16967,Dressel 20,Colchester,Colchester,51.883333,0.9,|{C·}SEMPOL|,CSEMPOL,,
16968,16968,Dressel 20,Colchester,Colchester,51.883333,0.9,[CSEMP]OLPCL[YCL],CSEMPOLYCL,,
16969,16969,Dressel 20,Colchester,Colchester,51.883333,0.9,|CSEM[P]O[LY]C[L],CSEMPOLYCL,,
16970,16970,Dressel 20,Colchester,Colchester,51.883333,0.9,|POLY'L|,POLYCLI?,,
16975,16975,Dressel 20,Colchester,Colchester,51.883333,0.9,[CSEM]POL|,CSEMPOL,,
16978,16978,Dressel 20,Colchester,Colchester,51.883333,0.9,*SER|,...SER,,
16998,16998,Dressel 20,Colchester,Colchester,51.883333,0.9,SVR],SVR,,
17014,17014,Dressel 20,Colchester,Colchester,51.883333,0.9,|L·V·A((palma))|,LVA,,Dehesa de Arriba
17030,17030,Dressel 20,Colchester,Colchester,51.883333,0.9,|Q'V'L'E'L'I'A'^N'^I'A'^N'^I|,QVIELANIANI?,,
17041,17041,Dressel 20,Colchester,Colchester,51.883333,0.9,C·V·VA|,CVVA,,Barranco del Picacho
17041,17041,Dressel 20,Colchester,Colchester,51.883333,0.9,C·V·VA|,CVVA,,Dehesilla
17041,17041,Dressel 20,Colchester,Colchester,51.883333,0.9,C·V·VA|,CVVA,,La Estrella
17066,17066,Dressel 20,Colchester,Colchester,51.883333,0.9,|L·VAR^ION^I[S],LVARIONIS,,
17135,17135,Dressel 20,Colchester,Colchester,51.883333,0.9,"M+, sine imagine",M...,,
20476,20476,Dressel 20,Colchester,Colchester,51.883333,0.9,|G·A·[F],GAF,,Azanaque-Castillejo
20657,20657,Dressel 20,Colchester,Colchester,51.883333,0.9,|L[-]FA^XA[^T]I'|,L…FAXATI,,
20732,20732,Dressel 20,Colchester,Colchester,51.883333,0.9,"|SCL|, bis impressum est",SCL,,Tierras del Judío
25428,25428,Dressel 20,Colchester,Colchester,51.883333,0.9,|P·S·AV[^I^T^I],PSAVITI,,Las Delicias
25439,25439,Dressel 20,Colchester,Colchester,51.883333,0.9,|SIS'^E'N',SISEN,,La Catria
25449,25449,Dressel 20,Colchester,Colchester,51.883333,0.9,|TERTI|,TERTI,,
28104,28104,Dressel 20,Colchester,Colchester,51.883333,0.9,|LQSF|,LQSF,,
29365,29365,Dressel 20,Colchester,Colchester,51.883333,0.9,|L·F·S|,LFS,,Berro II
15397,15397,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|C'A^pF'|,CAPF,,Castillo de Azanaque
15398,15398,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|GAF|,GAF,,Azanaque-Castillejo
15399,15399,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"CAFEM, sine imagine",CAFEM,,Peñaflor
15402,15402,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|LAF'*,LAF,,La Catria
15432,15432,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,[S]ALS'|,SALS,,Arva
15440,15440,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|MA[M?]| & |MA[S?]|,MAM? & MAS?,,
15444,15444,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,[TF]AM'V'|,TFAMV,,Mejía
15448,15448,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|D'A'P|,DAP,,Peñaflor
15475,15475,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,PAR|,PAR,,
15490,15490,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|ACIRG'[IF]| & |ACIRCI((palma))|,ACIRGIF & ACIRGI,,
15491,15491,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|ACIRG'[I]|,ACIRGI,,Itálica
15492,15492,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|ACIRGI((palma))|,ACIRGI,,Itálica
15493,15493,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|ACIRG'I*,ACIRGI,,Itálica
15494,15494,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|ACIR'G'I'[-?]|,ACIRGI,,Itálica
15508,15508,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|ACIRGI|,ACIRGI,,Itálica
15509,15509,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|ACIRGI|,ACIRGI,,Itálica
15550,15550,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|ALB·M·FN|/|A'RC[ACIRC],ALBMFNARCACIRC?,,
15627,15627,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|C·A^P·F,CAPF,,Castillo de Azanaque
15628,15628,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|C·A^P·F|,CAPF,,Castillo de Azanaque
15680,15680,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,IIAVRHERA'[CLA^E]/P'ATETFILFBAR|,IIAVRHERACLAEPATETFILFBAR,,
15715,15715,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,MCC''*,MCC,,Cerro de los Pesebres
15715,15715,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,MCC''*,MCC,,Madueño
15721,15721,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"QCCL, sine imagine",QCCL,,Las Sesenta
15740,15740,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|L'C'·F''P''·C''*,LCFPC,,
15745,15745,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|·L·C·F'·P·C'|,LCFPC,,
15762,15762,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,PCI'[CEL^I],PCICELI,,Arva
15766,15766,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"LCM, sine imagine",LCM,,La Catria
15773,15773,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|Q·C·M|,QCM,,
15779,15779,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|LCq[-]|,LCQ,,
15822,15822,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|MMCS~V^R|,MMCSVR,,Alcolea del Río
15822,15822,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|MMCS~V^R|,MMCSVR,,El Tejarillo
15825,15825,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|M'C'SR*,MCSR,,El Tejarillo
15829,15829,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,+MCS'R'',...MCSR...,,
15836,15836,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|CAL((hedera))^{LI}SIV<SF|,CALLISIVSF,,Villar de Brenes
15894,15894,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|DEF|,DEF,,Arva
15894,15894,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|DEF|,DEF,,El Tejarillo
15903,15903,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"SEMETPPI, sine imagine",SEMETPPI,,
15916,15916,Dressel 20,Corbridge,"Southern wall of the precinct, to west in its centre.",54.966667,-2.016667,"IIIENNIIVL, sine imagine",IIIENNIIVL,,huerta del río
15919,15919,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"IIIENNIIVL, sine imagine",IIIENNIIVL,,huerta del río
15921,15921,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|IIIENN^I'IV^L((palma))|,IIIENNIIVL,,huerta del río
15922,15922,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,[III]ENN^IIV^L((palma))'|,IIIENNIIVL,,huerta del río
15923,15923,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|IIIE'NN^I·IV^L((palma))|,IIIENNIIVL,,huerta del río
15933,15933,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,[III]ENN^IIV^L((palma))|,IIIENNIIVL,,huerta del río
15943,15943,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|E'VTST^ER[P]S'|,EVTSTERPS,,
15958,15958,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"LFCCOL, sine imagine",LFCCOL,,
15960,15960,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"LFCCVCAT, sine imagine",LFCCVCAT,,Isla del Castillo
15960,15960,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"LFCCVCAT, sine imagine",LFCCVCAT,,Las Ánimas
15961,15961,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"LFCCVCAT, sine imagine",LFCCVCAT,,Isla del Castillo
15961,15961,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"LFCCVCAT, sine imagine",LFCCVCAT,,Las Ánimas
15962,15962,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"LFCCVCAT, sine imagine",LFCCVCAT,,Isla del Castillo
15962,15962,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"LFCCVCAT, sine imagine",LFCCVCAT,,Las Ánimas
15966,15966,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|L·FCCVFS|,LFCCVFS,,Cerro de los Pesebres
15966,15966,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|L·FCCVFS|,LFCCVFS,,Villacisneros
15971,15971,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,[L]FC'SENT'[^I] & |L·FC·SENI|,LFCSENTI & LFCSENI,,
15973,15973,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|LFC·SENT'[^I]|,LFCSENTI,,
15975,15975,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,*AE'C'A* & *AF'C''A*,…AECA…? & …AFCA…?,,
15979,15979,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|M·FC''*,MFC,,
15988,15988,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"SFE, sine imagine",SFE,,
15992,15992,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|SF·E·|,SFE,,
15999,15999,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|S·[F·E] & [L·Q]·S,SFE & LQS,,
16005,16005,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|M'F''F''*,MFF?,,
16007,16007,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|Q·F·F|,QFF,,La Catria
16029,16029,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"MFS, sine imagine",MFS,,Alcotrista
16062,16062,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"HERMESF, sine imagine",HERMESF,,Villar de Brenes
16078,16078,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"DIA, sine imagine",DIA,,Berro II
16078,16078,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"DIA, sine imagine",DIA,,La María
16085,16085,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|Q·I·A·|,QIA,,Malpica
16090,16090,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|QIAFS|,QIAFS,,Malpica
16106,16106,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|C''IA^LB| & |G''IA^LB|,CIALB & GIALB,,Malpica
16119,16119,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"NICXIIII, sine imagine",NICXIIII,,
16173,16173,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|S·I·P|,SIP,,Doña Mencía
16173,16173,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|S·I·P|,SIP,,Haza del Olivo
16189,16189,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|C·I'(-)S|,CIS,,La Catria
16197,16197,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"LIT, sine imagine",LIT,,
16199,16199,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"LIT, sine imagine",LIT,,
16200,16200,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|L·I·T|,LIT,,
16202,16202,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|L·I·T'*,LIT,,
16213,16213,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"LIT, sine imagine",LIT,,
16214,16214,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|L·I·[T],LIT,,
16232,16232,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|CIVnA| & [P]n'·NA^R| & |A^R·V^A'|,CIVNA & PNNAR & ARVA,,
16265,16265,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,L'·IVNI·M/ELIS'SI·P|,LIVNIMELISSIP,,Arva
16266,16266,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,L·I'V'N'I'[·M]/|EL'[ISSI·P],LIVNIMELISSIP,,Arva
16279,16279,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,[L·IVNI·]M/[ELISSI]·P|,LIVNIMELISSIP,,Arva
16303,16303,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|M^LFCT^L|,MLFCTL,,
16310,16310,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|A·L·F·O|,ALFO,,La Catria
16342,16342,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|LIC[IS]PEC'/F[CP]M,LICISPECFCPM,,Villar Tesoro
16345,16345,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|PM*,PM… & PM,,
16351,16351,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,Q''·M·C~ALIAID'IS|,QMCALIAIDIS,,Arva
16363,16363,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|CM'M'|,CMM,,Arva
16363,16363,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|CM'M'|,CMM,,Azanaque-Catsillejo
16363,16363,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|CM'M'|,CMM,,El Tejarillo
16364,16364,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,*p'M*/*MA''s''s''*,PMMASS,,
16365,16365,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"GMMF, sine imagine",GMMF,,Azanaque-Castillejo
16366,16366,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|G·M·M·F|,GMMF,,Azanaque-Castillejo
16383,16383,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|QM''[R],QMR,,
16385,16385,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|QMR|,QMR,,
16386,16386,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|QMR,QMR,,
16398,16398,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|Q·M·S|,QMS,,La Catria
16402,16402,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"PMV, sine imagine",PMV,,
16403,16403,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|PMV*,PMV,,
16433,16433,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|IIIMIN|/|ICIOR|,IIIMINICIOR,,Arva
16437,16437,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|I'I'MINACRE^TCA[L],IIMINACRETCAL,,
16474,16474,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"PNN, sine imagine",PNN,,Alcolea del Río
16474,16474,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"PNN, sine imagine",PNN,,Arva
16474,16474,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"PNN, sine imagine",PNN,,El Tejarillo
16474,16474,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"PNN, sine imagine",PNN,,Tostoneras
16503,16503,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|SN·R|,SNR,,La Catria
16504,16504,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|SN·R|,SNR,,La Catria
16506,16506,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|SNR|,SNR,,La Catria
16514,16514,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|S''N''R''|,SNR,,La Catria
16516,16516,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|M''[N]S|,MNS,,
16532,16532,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"DOMS, sine imagine",DOMS,,Alcolea del Río
16533,16533,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"DOMS, sine imagine",DOMS,,Alcolea del Río
16534,16534,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"DOMS, sine imagine",DOMS,,Alcolea del Río
16535,16535,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"DOMS, sine imagine",DOMS,,Alcolea del Río
16550,16550,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,DOMS|,DOMS,,Alcolea del Río
16555,16555,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|DOMS|,DOMS,,Alcolea del Río
16606,16606,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|S·P'·P'|,SPP,,
16643,16643,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,M'(-)QFF|,MQFF,,Malpica Sur
16649,16649,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"·S·Q·F, sine imagine",SQF,,
16655,16655,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,[LQS],LQS,,Alcolea del Río
16663,16663,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|L·Q·S·|,LQS,,Alcolea del Río
16664,16664,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|L'((hedera))Q'((hedera))S((hedera))|,LQS,,Alcolea del Río
16688,16688,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|OFGRAROP|,OFGRAROP,,La Catria
16739,16739,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|M'SP| & |psA^N^I|,MSP & PSANI,,Guadajoz
16772,16772,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|FIGLI~N·ACIRG''[I]|/|[M·]S''·MAVRIAN'[I] & |FIGLI~N·ACIRG''[I]|/|[M·]S''·MAVRIAX''|,FIGILNACIRGIMSMAVRIANI & FIGILNACIRGIMSMAVRIAX,,
16808,16808,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|L((hedera))S''·V'|,LSV,,
16828,16828,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"QSASER, sine imagine",QSASER,,
16872,16872,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|SCAL|,SCAL,,Cerro de los Pesebres
16875,16875,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,*SCA|,SCA,,Cerro de los Pesebres
16903,16903,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|FSCIMN^I~A~NI|,FSCIMNIANI,,
16912,16912,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|F'S'CIM|/|NIANO|,FSCIMNIANO,,Las Delicias
16926,16926,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,F''·SCIM|/|N''IANO'|,FSCIMNIANO,,Las Delicias
16927,16927,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|F·SCIM|/|N'I'ANO'|,FSCIMNIANO,,Las Delicias
16928,16928,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|F·SC[IM]/|NIA[NO],FSCIMNIANO,,Las Delicias
16929,16929,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,F''·SCI'M''|/[N]I''[A]NO|,FSCIMNIANO,,Las Delicias
16930,16930,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,[F·S]C'IM|/[NIAN]O|,FSCIMNIANO,,Las Delicias
16986,16986,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,S''E''X|,SEX,,
17007,17007,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|C·T[·Y·C],CTYC,,La Graja
17024,17024,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,[Q]VCVIR|,QVCVIR,,Villar de Brenes
17029,17029,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"LVL, sine imagine",LVL,,
17032,17032,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|S·VP''*,SVP,,
17080,17080,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|VIR·A·V|,VIRAV,,Villar de Brenes
17082,17082,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|VIR·A·V',VIRAV,,Villar de Brenes
17086,17086,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"VIRGINENSIA, sine imagine",VIRGINENSIA,,Itálica
17087,17087,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"VIRGINENSIA, sine imagine",VIRGINENSIA,,Itálica
17090,17090,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"VIRGINENSIA, sine imagine",VIRGINENSIA,,Itálica
17094,17094,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|VIRI*,VIRI,,Villar de Brenes
17098,17098,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"ISVIRG, sine imagine",ISVIRG,,Villar de Brenes
17182,17182,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"+C, sine imagine",...C,,
17192,17192,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"+FVES, sine imagine",...FVES,,
17196,17196,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"+OIC·SV^PVRO, sine imagine",…OICSVPVRO,,
17202,17202,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,+M''((hedera))(-)|,...M,,
25461,25461,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|VIRIII|,VIRIII,,Villar de Brenes
25462,25462,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|VIR·AV|,VIRAV,,Villar de Brenes
32480,32480,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"LFCCVCAT, sine imagine",LFCCVCAT,,Isla del Castillo
32480,32480,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"LFCCVCAT, sine imagine",LFCCVCAT,,Las Ánimas
32481,32481,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"LIVNIM/ELISSIP, sine imagine",LIVNIMELISSIP,,Arva
32482,32482,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,L''Q''S|,LQS,,Alcolea del Río
32741,32741,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"SABEL, sine imagien",SABEL,,
32742,32742,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"LCAX, sine imagine",LCAX,,
32743,32743,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"DECEB, sine imagine",DECEB,,
32744,32744,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"EXEG·YYY, sine imagine & +MAS, sine imagine",EXEGYYY & +MAS,,
32745,32745,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"GE+, sine imagine",GE…,,
32746,32746,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"MESI+, sine imagine",MESI…,,
32747,32747,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"L+, sine imagine",L…,,
32748,32748,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"LP+, sine imagine",LP…,,
16019,16019,Dressel 20,Corfe Mullen,Corfe Mullen,50.783333,-2.033333,|LFS|,LFS,,Berro II
16943,16943,Dressel 20,Corfe Mullen,Lake Farm,50.783333,-2.033333,CSE^M^PPOL^YC[L],CSEMPOLYCL,,
16396,16396,Dressel 20,Crail,Constantine's cave,56.266667,-2.633333,"PMSA, sine imagine",PMSA,,
15528,15528,Dressel 20,Credenhill,Kenchester,52.1,-2.8,"AEMP^L^A, sine imagine",AEMPLA,,
16194,16194,Dressel 20,Credenhill,Kenchester,52.1,-2.8,"LIT, sine imagine",LIT,,
16767,16767,Dressel 20,Credenhill,Kenchester,52.1,-2.8,"MSMACIRGI, sine imagine",MSMACIRGI,,
16152,16152,Dressel 20,Croy,Croy Hill,55.95,-4.033333,"QIM, sine imagine",QIM,,
16637,16637,Dressel 20,Cumbernauld,Westerwood,55.95,-3.983333,"PQ, sine imagine",PQ,,
15404,15404,Dressel 20,Dalkeith,Elginhaugh Roman fort,55.866667,-3.066667,"QAG, sine imagine",QAG...,,
15669,15669,Dressel 20,Dalswinton,Dalswinton,55.15,-3.666667,"PATTO, sine imagine",PATTO,,
33412,33412,Dressel 20,Dalswinton,context 62,55.15,-3.666667,|[-]III|,...III,,
33413,33413,Dressel 20,Dalswinton,fills of the two post-holes of the temple F731,55.15,-3.666667,|QIM!F!N'|,QIMFN,,Malpica
15485,15485,Dressel 20,Daventry,Daventry,52.25,-1.166667,"ACIRGI, sine imagine",ACIRGI,,Itálica
15486,15486,Dressel 20,Daventry,Whilton,52.25,-1.166667,"ACIRGI, sine imagine",ACIRGI (ACIRCI),,Itálica
16209,16209,Dressel 20,Denver,Denver,52.583333,0.383333,|L·I·T|,LIT,,
17097,17097,Dressel 20,Derby,Little Chester,53.166667,-1.583333,|VIRG|,VIRG,,Villar de Brenes
16410,16410,Dressel 20,Doncaster,Doncaster,53.533333,-1.116667,|LMV^E|,LMVE,,Alcolea del Río
16410,16410,Dressel 20,Doncaster,Doncaster,53.533333,-1.116667,|LMV^E|,LMVE,,Mejía
16410,16410,Dressel 20,Doncaster,Doncaster,53.533333,-1.116667,|LMV^E|,LMVE,,Villar Tesoro
16415,16415,Dressel 20,Dorchester,Dorchester,50.716667,-2.433333,|PMN^IL^ISV^PE^R|,PMANILISVPER,,
17154,17154,Dressel 20,Dorchester,Dorchester,50.716667,-2.433333,|Q+,Q...,,
17203,17203,Dressel 20,Dorchester,Dorchester,50.716667,-2.433333,+M+,...M...,,
17104,17104,Dressel 20,Dorset,Dorchester,50.75,-2.333333,|V^RI^T^IMA,VRITTIMA,,
16127,16127,Dressel 20,Dover,proximidades de Dover,51.15,1.233333,"MIM, sine imagine",MIM,,La Catria
16127,16127,Dressel 20,Dover,proximidades de Dover,51.15,1.233333,"MIM, sine imagine",MIM,,Peñaflor
16543,16543,Dressel 20,Durhamshire,Durhamshire,54.666667,-1.75,"DOMS, sine imagine",DOMS,,Alcolea del Río
16344,16344,Dressel 20,East Ayrshire,Loudon Hill,55.5,-4.25,"M, sine imagine",M,,
16442,16442,Dressel 20,East Ayrshire,Loudon Hill,55.5,-4.25,"IN, sine imagine",IN,,
17133,17133,Dressel 20,East Ayrshire,Loudon Hill,55.5,-4.25,|L·V+,LV...,,
17175,17175,Dressel 20,East Ayrshire,Loudon Hill,55.5,-4.25,+A·L|,...AL,,
17219,17219,Dressel 20,East Ayrshire,Loudon Hill,55.5,-4.25,"+TAVIV,sine imagine",...TAVIV,,
15637,15637,Dressel 20,Edinburgh,Cramond,55.95,-3.2,|P'·A^RVA|,PARVA,,La Catria
15892,15892,Dressel 20,Edinburgh,Cramond,55.95,-3.2,"DEF, sine imagine",DEF,,Arva
15892,15892,Dressel 20,Edinburgh,Cramond,55.95,-3.2,"DEF, sine imagine",DEF,,El Tejarillo
16153,16153,Dressel 20,Edinburgh,Cramond,55.95,-3.2,"QIM, sine imagine",QIM,,
16239,16239,Dressel 20,Edinburgh,Cramond,55.95,-3.2,"LIVNIMELISSI, sine imagine",LIVNIMELISSI,,Las Delicias
16275,16275,Dressel 20,Edinburgh,Cramond,55.95,-3.2,|L''[IVNIM]/|E'LISSI·P'',LIVNIMELISSIP,,Arva
16276,16276,Dressel 20,Edinburgh,Unstratified.,55.95,-3.2,|L'·IVNI·M|/|E'LISSI·P'',LIVNIMELISSIP,,Arva
16463,16463,Dressel 20,Edinburgh,Cramond,55.95,-3.2,|PN'N,PNN,,Alcolea del Río
16463,16463,Dressel 20,Edinburgh,Cramond,55.95,-3.2,|PN'N,PNN,,Arva
16463,16463,Dressel 20,Edinburgh,Cramond,55.95,-3.2,|PN'N,PNN,,El Tejarillo
